
state,area,category,number,date
colorado,Northeast,Volunteer Radio Groups,0,2023-03-19
colorado,Northeast,Science/Engineering Organizations,0,2023-03-19
colorado,Northeast,Media Organizations,0,2023-03-19
colorado,Northeast,Other,0,2023-03-19
colorado,North Central,Individuals/Families,1,2023-03-19
colorado,North Central,Childcare and Pre-Schools,0,2023-03-19
colorado,North Central,K-12 Schools and Districts,0,2023-03-19
colorado,North Central,Colleges and Universities,0,2023-03-19
colorado,North Central,Local Government,0,2023-03-19
colorado,North Central,State Government,0,2023-03-19
colorado,North Central,Federal/National Government (Including Military),0,2023-03-19
colorado,North Central,Tribes/Indigenous Peoples,0,2023-03-19
colorado,North Central,Businesses,0,2023-03-19
colorado,North Central,Hotels and Other Lodgings,0,2023-03-19
colorado,North Central,Healthcare,50,2023-03-19
colorado,North Central,Senior Facilities/Communities,0,2023-03-19
colorado,North Central,Disability/AFN Organizations,0,2023-03-19
colorado,North Central,Non-Profit Organizations,0,2023-03-19
colorado,North Central,Neighborhood Groups,0,2023-03-19
colorado,North Central,Preparedness Organizations,0,2023-03-19
colorado,North Central,Faith-based Organizations,0,2023-03-19
colorado,North Central,"Museums, Libraries, Parks, etc.",0,2023-03-19
colorado,North Central,Volunteer/Service Clubs,0,2023-03-19
colorado,North Central,Youth Organizations,0,2023-03-19
colorado,North Central,Animal Shelter/Service Providers,0,2023-03-19
colorado,North Central,Agriculture/Livestock Sector,0,2023-03-19
colorado,North Central,Volunteer Radio Groups,0,2023-03-19
colorado,North Central,Science/Engineering Organizations,0,2023-03-19
colorado,North Central,Media Organizations,0,2023-03-19
colorado,North Central,Other,0,2023-03-19
colorado,South Central,Individuals/Families,4,2023-03-19
colorado,South Central,Childcare and Pre-Schools,0,2023-03-19
colorado,South Central,K-12 Schools and Districts,0,2023-03-19
colorado,South Central,Colleges and Universities,0,2023-03-19
colorado,South Central,Local Government,0,2023-03-19
colorado,South Central,State Government,0,2023-03-19
colorado,South Central,Federal/National Government (Including Military),0,2023-03-19
colorado,South Central,Tribes/Indigenous Peoples,0,2023-03-19
colorado,South Central,Businesses,0,2023-03-19
colorado,South Central,Hotels and Other Lodgings,0,2023-03-19
colorado,South Central,Healthcare,0,2023-03-19
colorado,South Central,Senior Facilities/Communities,0,2023-03-19
colorado,South Central,Disability/AFN Organizations,0,2023-03-19
colorado,South Central,Non-Profit Organizations,0,2023-03-19
colorado,South Central,Neighborhood Groups,0,2023-03-19
colorado,South Central,Preparedness Organizations,0,2023-03-19
colorado,South Central,Faith-based Organizations,0,2023-03-19
colorado,South Central,"Museums, Libraries, Parks, etc.",0,2023-03-19
colorado,South Central,Volunteer/Service Clubs,0,2023-03-19
colorado,South Central,Youth Organizations,0,2023-03-19
colorado,South Central,Animal Shelter/Service Providers,0,2023-03-19
colorado,South Central,Agriculture/Livestock Sector,0,2023-03-19
colorado,South Central,Volunteer Radio Groups,0,2023-03-19
colorado,South Central,Science/Engineering Organizations,0,2023-03-19
colorado,South Central,Media Organizations,0,2023-03-19
colorado,South Central,Other,0,2023-03-19
colorado,West,Individuals/Families,0,2023-03-19
colorado,West,Childcare and Pre-Schools,0,2023-03-19
colorado,West,K-12 Schools and Districts,0,2023-03-19
colorado,West,Colleges and Universities,0,2023-03-19
colorado,West,Local Government,0,2023-03-19
colorado,West,State Government,0,2023-03-19
colorado,West,Federal/National Government (Including Military),0,2023-03-19
colorado,West,Tribes/Indigenous Peoples,0,2023-03-19
colorado,West,Businesses,0,2023-03-19
colorado,West,Hotels and Other Lodgings,0,2023-03-19
colorado,West,Healthcare,0,2023-03-19
colorado,West,Senior Facilities/Communities,0,2023-03-19
colorado,West,Disability/AFN Organizations,0,2023-03-19
colorado,West,Non-Profit Organizations,0,2023-03-19
colorado,West,Neighborhood Groups,0,2023-03-19
colorado,West,Preparedness Organizations,0,2023-03-19
colorado,West,Faith-based Organizations,0,2023-03-19
colorado,West,"Museums, Libraries, Parks, etc.",0,2023-03-19
colorado,West,Volunteer/Service Clubs,0,2023-03-19
colorado,West,Youth Organizations,0,2023-03-19
colorado,West,Animal Shelter/Service Providers,0,2023-03-19
colorado,West,Agriculture/Livestock Sector,0,2023-03-19
colorado,West,Volunteer Radio Groups,0,2023-03-19
colorado,West,Science/Engineering Organizations,0,2023-03-19
colorado,West,Media Organizations,0,2023-03-19
colorado,West,Other,0,2023-03-19
colorado,Southwest,Individuals/Families,0,2023-03-19
colorado,Southwest,Childcare and Pre-Schools,0,2023-03-19
colorado,Southwest,K-12 Schools and Districts,0,2023-03-19
colorado,Southwest,Colleges and Universities,0,2023-03-19
colorado,Southwest,Local Government,0,2023-03-19
colorado,Southwest,State Government,0,2023-03-19
colorado,Southwest,Federal/National Government (Including Military),0,2023-03-19
colorado,Southwest,Tribes/Indigenous Peoples,0,2023-03-19
colorado,Southwest,Businesses,0,2023-03-19
colorado,Southwest,Hotels and Other Lodgings,0,2023-03-19
colorado,Southwest,Healthcare,0,2023-03-19
colorado,Southwest,Senior Facilities/Communities,0,2023-03-19
colorado,Southwest,Disability/AFN Organizations,0,2023-03-19
colorado,Southwest,Non-Profit Organizations,0,2023-03-19
colorado,Southwest,Neighborhood Groups,0,2023-03-19
colorado,Southwest,Preparedness Organizations,0,2023-03-19
colorado,Southwest,Faith-based Organizations,0,2023-03-19
colorado,Southwest,"Museums, Libraries, Parks, etc.",0,2023-03-19
colorado,Southwest,Volunteer/Service Clubs,0,2023-03-19
colorado,Southwest,Youth Organizations,0,2023-03-19
colorado,Southwest,Animal Shelter/Service Providers,0,2023-03-19
colorado,Southwest,Agriculture/Livestock Sector,0,2023-03-19
colorado,Southwest,Volunteer Radio Groups,0,2023-03-19
colorado,Southwest,Science/Engineering Organizations,0,2023-03-19
colorado,Southwest,Media Organizations,0,2023-03-19
colorado,Southwest,Other,0,2023-03-19
colorado,San Luis Valley,Individuals/Families,0,2023-03-19
colorado,San Luis Valley,Childcare and Pre-Schools,0,2023-03-19
colorado,San Luis Valley,K-12 Schools and Districts,0,2023-03-19
colorado,San Luis Valley,Colleges and Universities,0,2023-03-19
colorado,San Luis Valley,Local Government,0,2023-03-19
colorado,San Luis Valley,State Government,0,2023-03-19
colorado,San Luis Valley,Federal/National Government (Including Military),0,2023-03-19
colorado,San Luis Valley,Tribes/Indigenous Peoples,0,2023-03-19
colorado,San Luis Valley,Businesses,0,2023-03-19
colorado,San Luis Valley,Hotels and Other Lodgings,0,2023-03-19
colorado,San Luis Valley,Healthcare,0,2023-03-19
colorado,San Luis Valley,Senior Facilities/Communities,0,2023-03-19
colorado,San Luis Valley,Disability/AFN Organizations,0,2023-03-19
colorado,San Luis Valley,Non-Profit Organizations,0,2023-03-19
colorado,San Luis Valley,Neighborhood Groups,0,2023-03-19
colorado,San Luis Valley,Preparedness Organizations,0,2023-03-19
colorado,San Luis Valley,Faith-based Organizations,0,2023-03-19
colorado,San Luis Valley,"Museums, Libraries, Parks, etc.",0,2023-03-19
colorado,San Luis Valley,Volunteer/Service Clubs,0,2023-03-19
colorado,San Luis Valley,Youth Organizations,0,2023-03-19
colorado,San Luis Valley,Animal Shelter/Service Providers,0,2023-03-19
colorado,San Luis Valley,Agriculture/Livestock Sector,0,2023-03-19
colorado,San Luis Valley,Volunteer Radio Groups,0,2023-03-19
colorado,San Luis Valley,Science/Engineering Organizations,0,2023-03-19
colorado,San Luis Valley,Media Organizations,0,2023-03-19
colorado,San Luis Valley,Other,0,2023-03-19
colorado,South,Individuals/Families,0,2023-03-19
colorado,South,Childcare and Pre-Schools,0,2023-03-19
colorado,South,K-12 Schools and Districts,0,2023-03-19
colorado,South,Colleges and Universities,0,2023-03-19
colorado,South,Local Government,0,2023-03-19
colorado,South,State Government,0,2023-03-19
colorado,South,Federal/National Government (Including Military),0,2023-03-19
colorado,South,Tribes/Indigenous Peoples,0,2023-03-19
colorado,South,Businesses,0,2023-03-19
colorado,South,Hotels and Other Lodgings,0,2023-03-19
colorado,South,Healthcare,0,2023-03-19
colorado,South,Senior Facilities/Communities,0,2023-03-19
colorado,South,Disability/AFN Organizations,0,2023-03-19
colorado,South,Non-Profit Organizations,0,2023-03-19
colorado,South,Neighborhood Groups,0,2023-03-19
colorado,South,Preparedness Organizations,0,2023-03-19
colorado,South,Faith-based Organizations,0,2023-03-19
colorado,South,"Museums, Libraries, Parks, etc.",0,2023-03-19
colorado,South,Volunteer/Service Clubs,0,2023-03-19
colorado,South,Youth Organizations,0,2023-03-19
colorado,South,Animal Shelter/Service Providers,0,2023-03-19
colorado,South,Agriculture/Livestock Sector,0,2023-03-19
colorado,South,Volunteer Radio Groups,0,2023-03-19
colorado,South,Science/Engineering Organizations,0,2023-03-19
colorado,South,Media Organizations,0,2023-03-19
colorado,South,Other,0,2023-03-19
colorado,Southeast,Individuals/Families,0,2023-03-19
colorado,Southeast,Childcare and Pre-Schools,0,2023-03-19
colorado,Southeast,K-12 Schools and Districts,0,2023-03-19
colorado,Southeast,Colleges and Universities,0,2023-03-19
colorado,Southeast,Local Government,0,2023-03-19
colorado,Southeast,State Government,0,2023-03-19
colorado,Southeast,Federal/National Government (Including Military),0,2023-03-19
colorado,Southeast,Tribes/Indigenous Peoples,0,2023-03-19
colorado,Southeast,Businesses,0,2023-03-19
colorado,Southeast,Hotels and Other Lodgings,0,2023-03-19
colorado,Southeast,Healthcare,0,2023-03-19
colorado,Southeast,Senior Facilities/Communities,0,2023-03-19
colorado,Southeast,Disability/AFN Organizations,0,2023-03-19
colorado,Southeast,Non-Profit Organizations,0,2023-03-19
colorado,Southeast,Neighborhood Groups,0,2023-03-19
colorado,Southeast,Preparedness Organizations,0,2023-03-19
colorado,Southeast,Faith-based Organizations,0,2023-03-19
colorado,Southeast,"Museums, Libraries, Parks, etc.",0,2023-03-19
colorado,Southeast,Volunteer/Service Clubs,0,2023-03-19
colorado,Southeast,Youth Organizations,0,2023-03-19
colorado,Southeast,Animal Shelter/Service Providers,0,2023-03-19
colorado,Southeast,Agriculture/Livestock Sector,0,2023-03-19
colorado,Southeast,Volunteer Radio Groups,0,2023-03-19
colorado,Southeast,Science/Engineering Organizations,0,2023-03-19
colorado,Southeast,Media Organizations,0,2023-03-19
colorado,Southeast,Other,0,2023-03-19
colorado,Other Areas,Individuals/Families,0,2023-03-19
colorado,Other Areas,Childcare and Pre-Schools,0,2023-03-19
colorado,Other Areas,K-12 Schools and Districts,0,2023-03-19
colorado,Other Areas,Colleges and Universities,0,2023-03-19
colorado,Other Areas,Local Government,0,2023-03-19
colorado,Other Areas,State Government,0,2023-03-19
colorado,Other Areas,Federal/National Government (Including Military),0,2023-03-19
colorado,Other Areas,Tribes/Indigenous Peoples,0,2023-03-19
colorado,Other Areas,Businesses,0,2023-03-19
colorado,Other Areas,Hotels and Other Lodgings,0,2023-03-19
colorado,Other Areas,Healthcare,0,2023-03-19
colorado,Other Areas,Senior Facilities/Communities,0,2023-03-19
colorado,Other Areas,Disability/AFN Organizations,0,2023-03-19
colorado,Other Areas,Non-Profit Organizations,0,2023-03-19
colorado,Other Areas,Neighborhood Groups,0,2023-03-19
colorado,Other Areas,Preparedness Organizations,0,2023-03-19
colorado,Other Areas,Faith-based Organizations,0,2023-03-19
colorado,Other Areas,"Museums, Libraries, Parks, etc.",0,2023-03-19
colorado,Other Areas,Volunteer/Service Clubs,0,2023-03-19
colorado,Other Areas,Youth Organizations,0,2023-03-19
colorado,Other Areas,Animal Shelter/Service Providers,0,2023-03-19
colorado,Other Areas,Agriculture/Livestock Sector,0,2023-03-19
colorado,Other Areas,Volunteer Radio Groups,0,2023-03-19
colorado,Other Areas,Science/Engineering Organizations,0,2023-03-19
colorado,Other Areas,Media Organizations,0,2023-03-19
colorado,Other Areas,Other,0,2023-03-19
guam,Northern,Individuals/Families,0,2023-03-19
guam,Northern,Childcare and Pre-Schools,0,2023-03-19
guam,Northern,K-12 Schools and Districts,0,2023-03-19
guam,Northern,Colleges and Universities,0,2023-03-19
guam,Northern,Local Government,0,2023-03-19
guam,Northern,State Government,0,2023-03-19
guam,Northern,Federal/National Government (Including Military),0,2023-03-19
guam,Northern,Tribes/Indigenous Peoples,0,2023-03-19
guam,Northern,Businesses,0,2023-03-19
guam,Northern,Hotels and Other Lodgings,0,2023-03-19
guam,Northern,Healthcare,0,2023-03-19
guam,Northern,Senior Facilities/Communities,0,2023-03-19
guam,Northern,Disability/AFN Organizations,0,2023-03-19
guam,Northern,Non-Profit Organizations,0,2023-03-19
guam,Northern,Neighborhood Groups,0,2023-03-19
guam,Northern,Preparedness Organizations,0,2023-03-19
guam,Northern,Faith-based Organizations,0,2023-03-19
guam,Northern,"Museums, Libraries, Parks, etc.",0,2023-03-19
guam,Northern,Volunteer/Service Clubs,0,2023-03-19
guam,Northern,Youth Organizations,0,2023-03-19
guam,Northern,Animal Shelter/Service Providers,0,2023-03-19
guam,Northern,Agriculture/Livestock Sector,0,2023-03-19
guam,Northern,Volunteer Radio Groups,0,2023-03-19
guam,Northern,Science/Engineering Organizations,0,2023-03-19
guam,Northern,Media Organizations,0,2023-03-19
guam,Northern,Other,0,2023-03-19
guam,Central,Individuals/Families,0,2023-03-19
guam,Central,Childcare and Pre-Schools,0,2023-03-19
guam,Central,K-12 Schools and Districts,0,2023-03-19
guam,Central,Colleges and Universities,0,2023-03-19
guam,Central,Local Government,0,2023-03-19
guam,Central,State Government,0,2023-03-19
guam,Central,Federal/National Government (Including Military),0,2023-03-19
guam,Central,Tribes/Indigenous Peoples,0,2023-03-19
guam,Central,Businesses,0,2023-03-19
guam,Central,Hotels and Other Lodgings,0,2023-03-19
guam,Central,Healthcare,0,2023-03-19
guam,Central,Senior Facilities/Communities,0,2023-03-19
guam,Central,Disability/AFN Organizations,0,2023-03-19
guam,Central,Non-Profit Organizations,0,2023-03-19
guam,Central,Neighborhood Groups,0,2023-03-19
guam,Central,Preparedness Organizations,0,2023-03-19
guam,Central,Faith-based Organizations,0,2023-03-19
guam,Central,"Museums, Libraries, Parks, etc.",0,2023-03-19
guam,Central,Volunteer/Service Clubs,0,2023-03-19
guam,Central,Youth Organizations,0,2023-03-19
guam,Central,Animal Shelter/Service Providers,0,2023-03-19
guam,Central,Agriculture/Livestock Sector,0,2023-03-19
guam,Central,Volunteer Radio Groups,0,2023-03-19
guam,Central,Science/Engineering Organizations,0,2023-03-19
guam,Central,Media Organizations,0,2023-03-19
guam,Central,Other,0,2023-03-19
guam,Southern,Individuals/Families,0,2023-03-19
guam,Southern,Childcare and Pre-Schools,0,2023-03-19
guam,Southern,K-12 Schools and Districts,0,2023-03-19
guam,Southern,Colleges and Universities,0,2023-03-19
guam,Southern,Local Government,0,2023-03-19
guam,Southern,State Government,0,2023-03-19
guam,Southern,Federal/National Government (Including Military),0,2023-03-19
guam,Southern,Tribes/Indigenous Peoples,0,2023-03-19
guam,Southern,Businesses,0,2023-03-19
guam,Southern,Hotels and Other Lodgings,0,2023-03-19
guam,Southern,Healthcare,0,2023-03-19
guam,Southern,Senior Facilities/Communities,0,2023-03-19
guam,Southern,Disability/AFN Organizations,0,2023-03-19
guam,Southern,Non-Profit Organizations,0,2023-03-19
guam,Southern,Neighborhood Groups,0,2023-03-19
guam,Southern,Preparedness Organizations,0,2023-03-19
guam,Southern,Faith-based Organizations,0,2023-03-19
guam,Southern,"Museums, Libraries, Parks, etc.",0,2023-03-19
guam,Southern,Volunteer/Service Clubs,0,2023-03-19
guam,Southern,Youth Organizations,0,2023-03-19
guam,Southern,Animal Shelter/Service Providers,0,2023-03-19
guam,Southern,Agriculture/Livestock Sector,0,2023-03-19
guam,Southern,Volunteer Radio Groups,0,2023-03-19
guam,Southern,Science/Engineering Organizations,0,2023-03-19
guam,Southern,Media Organizations,0,2023-03-19
guam,Southern,Other,0,2023-03-19
guam,Other Areas,Individuals/Families,0,2023-03-19
guam,Other Areas,Childcare and Pre-Schools,0,2023-03-19
guam,Other Areas,K-12 Schools and Districts,0,2023-03-19
guam,Other Areas,Colleges and Universities,0,2023-03-19
guam,Other Areas,Local Government,0,2023-03-19
guam,Other Areas,State Government,0,2023-03-19
guam,Other Areas,Federal/National Government (Including Military),0,2023-03-19
guam,Other Areas,Tribes/Indigenous Peoples,0,2023-03-19
guam,Other Areas,Businesses,0,2023-03-19
guam,Other Areas,Hotels and Other Lodgings,0,2023-03-19
guam,Other Areas,Healthcare,0,2023-03-19
guam,Other Areas,Senior Facilities/Communities,0,2023-03-19
guam,Other Areas,Disability/AFN Organizations,0,2023-03-19
guam,Other Areas,Non-Profit Organizations,0,2023-03-19
guam,Other Areas,Neighborhood Groups,0,2023-03-19
guam,Other Areas,Preparedness Organizations,0,2023-03-19
